Country Name,Country Code,Series Name,Series Code,2019
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.960000038
Tanzania,TZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Tanzania,TZA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88
Tanzania,TZA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,89
Tanzania,TZA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,89
Tanzania,TZA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Tanzania,TZA,"International tourism, number of arrivals",ST.INT.ARVL,1527000
Tanzania,TZA,"International tourism, number of departures",ST.INT.DPRT,..
Thailand,THA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.84000015
Thailand,THA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,31.43000031
Thailand,THA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,45.72999954
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.720000029
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Thailand,THA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,97
Thailand,THA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97
Thailand,THA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Thailand,THA,"International tourism, number of arrivals",ST.INT.ARVL,39916000
Thailand,THA,"International tourism, number of departures",ST.INT.DPRT,10446000
Timor-Leste,TLS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.31999969
Timor-Leste,TLS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,39.27999878
Timor-Leste,TLS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,44.40000153
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.420000076
Timor-Leste,TLS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Timor-Leste,TLS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85
Timor-Leste,TLS,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,83
Timor-Leste,TLS,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,83
Timor-Leste,TLS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Timor-Leste,TLS,"International tourism, number of arrivals",ST.INT.ARVL,74800.00305
Timor-Leste,TLS,"International tourism, number of departures",ST.INT.DPRT,..
Togo,TGO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.20999908
Togo,TGO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,32.38000107
Togo,TGO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,48.40999985
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.599999905
Togo,TGO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Togo,TGO,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,75
Togo,TGO,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84
Togo,TGO,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84
Togo,TGO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Togo,TGO,"International tourism, number of arrivals",ST.INT.ARVL,876000
Togo,TGO,"International tourism, number of departures",ST.INT.DPRT,269000
Tonga,TON,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,30.87000084
Tonga,TON,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,19.37000084
Tonga,TON,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.75999832
Tonga,TON,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.00999999
Tonga,TON,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Tonga,TON,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Tonga,TON,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,99
Tonga,TON,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Tonga,TON,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Tonga,TON,"International tourism, number of arrivals",ST.INT.ARVL,94000
Tonga,TON,"International tourism, number of departures",ST.INT.DPRT,..
Trinidad and Tobago,TTO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.63999939
Trinidad and Tobago,TTO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.029999971
Trinidad and Tobago,TTO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,70.33999634
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.460000038
Trinidad and Tobago,TTO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Trinidad and Tobago,TTO,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Trinidad and Tobago,TTO,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,93
Trinidad and Tobago,TTO,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,93
Trinidad and Tobago,TTO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Trinidad and Tobago,TTO,"International tourism, number of arrivals",ST.INT.ARVL,480000
Trinidad and Tobago,TTO,"International tourism, number of departures",ST.INT.DPRT,..
Tunisia,TUN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.45999908
Tunisia,TUN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,13.80000019
Tunisia,TUN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,52.75
Tunisia,TUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.13000011
Tunisia,TUN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Tunisia,TUN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95
Tunisia,TUN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,92
Tunisia,TUN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,92
Tunisia,TUN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Tunisia,TUN,"International tourism, number of arrivals",ST.INT.ARVL,9429000
Tunisia,TUN,"International tourism, number of departures",ST.INT.DPRT,2781000
Turkey,TUR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.31999969
Turkey,TUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,18.11000061
Turkey,TUR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,56.56999969
Turkey,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.67000008
Turkey,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Turkey,TUR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97
Turkey,TUR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,99
Turkey,TUR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Turkey,TUR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Turkey,TUR,"International tourism, number of arrivals",ST.INT.ARVL,51747000
Turkey,TUR,"International tourism, number of departures",ST.INT.DPRT,9651000
Turkmenistan,TKM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,39.83000183
Turkmenistan,TKM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,20.68000031
Turkmenistan,TKM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,39.49000168
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.74000001
Turkmenistan,TKM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Turkmenistan,TKM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Turkmenistan,TKM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,99
Turkmenistan,TKM,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Turkmenistan,TKM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Turkmenistan,TKM,"International tourism, number of arrivals",ST.INT.ARVL,..
Turkmenistan,TKM,"International tourism, number of departures",ST.INT.DPRT,..
Turks and Caicos Islands,TCA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..
Turks and Caicos Islands,TCA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..
Turks and Caicos Islands,TCA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Turks and Caicos Islands,TCA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Turks and Caicos Islands,TCA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
Turks and Caicos Islands,TCA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..
Turks and Caicos Islands,TCA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..
Turks and Caicos Islands,TCA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Turks and Caicos Islands,TCA,"International tourism, number of arrivals",ST.INT.ARVL,1599000
Turks and Caicos Islands,TCA,"International tourism, number of departures",ST.INT.DPRT,..
Tuvalu,TUV,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..
Tuvalu,TUV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..
Tuvalu,TUV,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..
Tuvalu,TUV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Tuvalu,TUV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Tuvalu,TUV,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Tuvalu,TUV,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,92
Tuvalu,TUV,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,92
Tuvalu,TUV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Tuvalu,TUV,"International tourism, number of arrivals",ST.INT.ARVL,..
Tuvalu,TUV,"International tourism, number of departures",ST.INT.DPRT,..
Uganda,UGA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.510000229
Uganda,UGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,72.12999725
Uganda,UGA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,21.36000061
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.720000029
Uganda,UGA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Uganda,UGA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87
Uganda,UGA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,93
Uganda,UGA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,93
Uganda,UGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Uganda,UGA,"International tourism, number of arrivals",ST.INT.ARVL,..
Uganda,UGA,"International tourism, number of departures",ST.INT.DPRT,..
Ukraine,UKR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.95999908
Ukraine,UKR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,13.81999969
Ukraine,UKR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,61.22000122
Ukraine,UKR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.18999958
Ukraine,UKR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Ukraine,UKR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93
Ukraine,UKR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,76
Ukraine,UKR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,80
Ukraine,UKR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Ukraine,UKR,"International tourism, number of arrivals",ST.INT.ARVL,13710000
Ukraine,UKR,"International tourism, number of departures",ST.INT.DPRT,29346000
United Arab Emirates,ARE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,34.22000122
United Arab Emirates,ARE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.389999986
United Arab Emirates,ARE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,64.38999939
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.279999971
United Arab Emirates,ARE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
United Arab Emirates,ARE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
United Arab Emirates,ARE,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,98
United Arab Emirates,ARE,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
United Arab Emirates,ARE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
United Arab Emirates,ARE,"International tourism, number of arrivals",ST.INT.ARVL,21553000
United Arab Emirates,ARE,"International tourism, number of departures",ST.INT.DPRT,18902599.61
United Kingdom,GBR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.12000084
United Kingdom,GBR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.049999952
United Kingdom,GBR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,80.83000183
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.74000001
United Kingdom,GBR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
United Kingdom,GBR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91
United Kingdom,GBR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,93
United Kingdom,GBR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,93
United Kingdom,GBR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
United Kingdom,GBR,"International tourism, number of arrivals",ST.INT.ARVL,40857000
United Kingdom,GBR,"International tourism, number of departures",ST.INT.DPRT,93086000
United States,USA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.90999985
United States,USA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.360000014
United States,USA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,78.73999786
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.670000076
United States,USA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
United States,USA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90
United States,USA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,91
United States,USA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,94
United States,USA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
United States,USA,"International tourism, number of arrivals",ST.INT.ARVL,166009000
United States,USA,"International tourism, number of departures",ST.INT.DPRT,..
Uruguay,URY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.82999992
Uruguay,URY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.409999847
Uruguay,URY,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,72.76000214
Uruguay,URY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.350000381
Uruguay,URY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,8.8
Uruguay,URY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Uruguay,URY,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,94
Uruguay,URY,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,94
Uruguay,URY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Uruguay,URY,"International tourism, number of arrivals",ST.INT.ARVL,3480000
Uruguay,URY,"International tourism, number of departures",ST.INT.DPRT,2199000
Uzbekistan,UZB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.02000046
Uzbekistan,UZB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,25.70999908
Uzbekistan,UZB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,51.27000046
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.650000095
Uzbekistan,UZB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Uzbekistan,UZB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Uzbekistan,UZB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,96
Uzbekistan,UZB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,96
Uzbekistan,UZB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Uzbekistan,UZB,"International tourism, number of arrivals",ST.INT.ARVL,6749000
