Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Faroe Islands,FRO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Faroe Islands,FRO,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Faroe Islands,FRO,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Fiji,FJI,"School enrollment, primary (% net)",SE.PRM.NENR,96.76212,..,..,..,..
Fiji,FJI,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Fiji,FJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Fiji,FJI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.799,21.56,21.277,..,..
Fiji,FJI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.797,2.788,2.774,..,..
Fiji,FJI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,14.17000008,14.22000027,14.22999954,14.14000034,..
Fiji,FJI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,66.73999786,67.30000305,67.79000092,68.26000214,..
Fiji,FJI,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Fiji,FJI,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,44.43000031,43.50999832,42.86000061,42.63000107,..
Fiji,FJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.320000172,4.239999771,4.159999847,4.110000134,4.789999962
Finland,FIN,"School enrollment, primary (% net)",SE.PRM.NENR,99.05594,98.62944,..,..,..
Finland,FIN,"School enrollment, secondary (% net)",SE.SEC.NENR,95.93474,96.1047,..,..,..
Finland,FIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,86.97852325,88.1978302,90.2617569,..,..
Finland,FIN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.6,9.1,8.6,..,..
Finland,FIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.57,1.49,1.41,..,..
Finland,FIN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.15999985,22.15999985,22.34000015,21.63999939,..
Finland,FIN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,73.98000336,74.08000183,73.94999695,74.58000183,..
Finland,FIN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,41.79000092,42.88000107,43.43000031,43.93000031,..
Finland,FIN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,14.02999973,13.18000031,13.21000004,13.46000004,..
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.819999695,8.640000343,7.360000134,6.699999809,7.829999924
France,FRA,"School enrollment, primary (% net)",SE.PRM.NENR,98.82171,98.92727,..,..,..
France,FRA,"School enrollment, secondary (% net)",SE.SEC.NENR,93.95576,94.66595,..,..,..
France,FRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,64.72767639,65.80223083,67.62465668,..,..
France,FRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.8,11.5,11.3,..,..
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.92,1.9,1.88,..,..
France,FRA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.22999954,20.40999985,20.23999977,20.43000031,..
France,FRA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.91000366,76.98000336,77.26999664,77.04000092,..
France,FRA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,39.18999863,39.50999832,39.22000122,39.68999863,..
France,FRA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,11.77000046,11.60999966,11.64999962,12.13000011,..
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.03999996,9.409999847,9.020000458,8.43999958,8.619999886
French Polynesia,PYF,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
French Polynesia,PYF,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
French Polynesia,PYF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
French Polynesia,PYF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.209,14.946,14.684,..,..
French Polynesia,PYF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.973,1.956,1.941,..,..
French Polynesia,PYF,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.43000031,16.5,16.55999947,16.63999939,..
French Polynesia,PYF,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.06999969,76.23999786,76.40000153,76.54000092,..
French Polynesia,PYF,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
French Polynesia,PYF,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,13.77000046,13.51000023,13.25,12.98999977,..
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.22999954,12.39999962,12.59000015,12.72000027,13.81000042
Gabon,GAB,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Gabon,GAB,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Gabon,GAB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Gabon,GAB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.604,32.161,31.611,..,..
Gabon,GAB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.039,4.008,3.969,..,..
Gabon,GAB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,10.59000015,10.64999962,10.71000004,10.73999977,..
Gabon,GAB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,57.81000137,58.24000168,58.70000076,59.29999924,..
Gabon,GAB,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Gabon,GAB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,31.69000053,32.13999939,32.84999847,33.11999893,..
Gabon,GAB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,20.11000061,19.93000031,19.77000046,19.63999939,20.46999931
"Gambia, The",GMB,"School enrollment, primary (% net)",SE.PRM.NENR,73.64662,76.0989,76.81635,..,..
"Gambia, The",GMB,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
"Gambia, The",GMB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.363,38.967,38.535,..,..
"Gambia, The",GMB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.338,5.281,5.219,..,..
"Gambia, The",GMB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.34000015,15.18999958,15.09000015,15.01000023,..
"Gambia, The",GMB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,55.66999817,56.40000153,57.20000076,57.95999908,..
"Gambia, The",GMB,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,17.45000076,..,..
"Gambia, The",GMB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,72.37000275,72.63999939,72.58000183,72.01000214,..
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.239999771,9.119999886,9.020000458,8.93999958,9.640000343
Georgia,GEO,"School enrollment, primary (% net)",SE.PRM.NENR,97.8812,97.91476,96.43624,..,..
Georgia,GEO,"School enrollment, secondary (% net)",SE.SEC.NENR,92.4141,94.21028,95.94754,..,..
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,51.83005142,56.8112793,60.33444977,63.91550064,..
Georgia,GEO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.925,13.718,13.472,..,..
Georgia,GEO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.059,2.062,2.06,..,..
Georgia,GEO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,11.90999985,13.17000008,14.39000034,14.26000023,..
Georgia,GEO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,44.27000046,43.70000076,46.70999908,47.59000015,..
Georgia,GEO,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,39.93000031,35.93000031,35.18999863,..
Georgia,GEO,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,53.06999969,51.63999939,49.18999863,49.70999908,..
Georgia,GEO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.60000038,13.93999958,12.67000008,11.56999969,12.05000019
Germany,DEU,"School enrollment, primary (% net)",SE.PRM.NENR,90.41737,90.14286,..,..,..
Germany,DEU,"School enrollment, secondary (% net)",SE.SEC.NENR,85.46939,85.29882,..,..,..
Germany,DEU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,69.58058929,70.2466507,70.34264374,..,..
Germany,DEU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.6,9.5,9.5,..,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.6,1.57,1.57,..,..
Germany,DEU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.37999916,27.39999962,27.34000015,27.18000031,..
Germany,DEU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,71.30999756,71.31999969,71.41000366,71.61000061,..
Germany,DEU,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,39.74000168,40.79000092,40.81000137,41.13999939,..
Germany,DEU,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,10.43000031,10.19999981,9.899999619,9.609999657,..
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.119999886,3.75,3.380000114,3.140000105,4.309999943
Ghana,GHA,"School enrollment, primary (% net)",SE.PRM.NENR,86.38027,85.1822,84.48045,86.15823,..
Ghana,GHA,"School enrollment, secondary (% net)",SE.SEC.NENR,55.43891,55.4414,58.2609,57.24406,..
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,15.53598022,16.01313019,15.6917696,17.23296928,..
Ghana,GHA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.28,29.839,29.407,..,..
Ghana,GHA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.984,3.926,3.87,..,..
Ghana,GHA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.12999916,19.62000084,20.46999931,21.04999924,..
Ghana,GHA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,46.97999954,47.81000137,48.47999954,49.20999908,..
Ghana,GHA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,30.45000076,..,..,..
Ghana,GHA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,75.48999786,74.26000214,73.20999908,72.25,..
Ghana,GHA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.449999809,4.21999979,4.159999847,4.119999886,4.53000021
Gibraltar,GIB,"School enrollment, primary (% net)",SE.PRM.NENR,99.70191,..,..,..,..
Gibraltar,GIB,"School enrollment, secondary (% net)",SE.SEC.NENR,89.36282,93.83962,..,..,..
Gibraltar,GIB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Gibraltar,GIB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
Gibraltar,GIB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Gibraltar,GIB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Gibraltar,GIB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Gibraltar,GIB,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Gibraltar,GIB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
Gibraltar,GIB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Greece,GRC,"School enrollment, primary (% net)",SE.PRM.NENR,97.94221,98.22037,..,..,..
Greece,GRC,"School enrollment, secondary (% net)",SE.SEC.NENR,92.48486,93.34588,..,..,..
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,131.540863,136.6025696,142.8520355,..,..
Greece,GRC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.6,8.2,8.1,..,..
Greece,GRC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.38,1.35,1.35,..,..
Greece,GRC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.25,15.40999985,15.25,15.34000015,..
Greece,GRC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,72.37999725,72.51000214,72.48999786,73.05999756,..
Greece,GRC,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,26,25.77000046,25.87999916,25.71999931,..
Greece,GRC,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,34.09000015,34.06999969,33.47999954,31.89999962,..
Greece,GRC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,23.54000092,21.48999977,19.29000092,17.30999947,16.85000038
Greenland,GRL,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Greenland,GRL,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Greenland,GRL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Greenland,GRL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.8,15.2,14.6,..,..
Greenland,GRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2,2.09,2,..,..
Greenland,GRL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Greenland,GRL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Greenland,GRL,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Greenland,GRL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
Greenland,GRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Grenada,GRD,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,95.86628,..,..
Grenada,GRD,"School enrollment, secondary (% net)",SE.SEC.NENR,..,87.72998,..,..,..
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,96.41531372,100.1964188,104.561882,..,..
Grenada,GRD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.905,16.701,16.465,..,..
Grenada,GRD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.104,2.083,2.063,..,..
Grenada,GRD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Grenada,GRD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Grenada,GRD,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Grenada,GRD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
Grenada,GRD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Guam,GUM,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Guam,GUM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Guam,GUM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Guam,GUM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.854,16.71,16.579,..,..
Guam,GUM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.358,2.334,2.313,..,..
Guam,GUM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.26000023,15.31000042,15.40999985,15.53999996,..
Guam,GUM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,84.48999786,84.44000244,84.34999847,84.23000336,..
Guam,GUM,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Guam,GUM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,10.64999962,10.63000011,10.63000011,10.57999992,..
Guam,GUM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.400000095,5.489999771,5.590000153,5.650000095,7.510000229
Guatemala,GTM,"School enrollment, primary (% net)",SE.PRM.NENR,84.59497,85.58408,86.88631,..,..
Guatemala,GTM,"School enrollment, secondary (% net)",SE.SEC.NENR,43.92075,43.59611,43.77665,..,..
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Guatemala,GTM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.267,24.912,24.561,..,..
Guatemala,GTM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.973,2.92,2.87,..,..
Guatemala,GTM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.01000023,19,18.70999908,18.72999954,..
Guatemala,GTM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.61000061,49.22000122,49.54000092,49.97999954,..
Guatemala,GTM,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Guatemala,GTM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,37.65000153,40.45999908,39.79999924,39.18999863,..
Guatemala,GTM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.579999924,2.460000038,2.410000086,2.359999895,4.650000095
Guinea,GIN,"School enrollment, primary (% net)",SE.PRM.NENR,76.01588,..,..,..,..
Guinea,GIN,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Guinea,GIN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.171,36.765,36.364,..,..
Guinea,GIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.854,4.777,4.7,..,..
Guinea,GIN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,5.639999866,5.690000057,5.739999771,5.789999962,..
Guinea,GIN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,31.37000084,32.27999878,32.93999863,33.56000137,..
Guinea,GIN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Guinea,GIN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,92.44999695,92.01000214,92.08000183,91.88999939,..
Guinea,GIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.329999924,4.260000229,4.190000057,4.139999866,4.349999905
Guinea-Bissau,GNB,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Guinea-Bissau,GNB,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Guinea-Bissau,GNB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Guinea-Bissau,GNB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.265,35.697,35.125,..,..
Guinea-Bissau,GNB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.631,4.553,4.476,..,..
Guinea-Bissau,GNB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.710000038,8.670000076,8.640000343,8.609999657,..
Guinea-Bissau,GNB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,29.11000061,29.76000023,30.29999924,30.90999985,..
Guinea-Bissau,GNB,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Guinea-Bissau,GNB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,82.30000305,81.93000031,81.69999695,81.30999756,..
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.970000029,2.900000095,2.839999914,2.789999962,3.160000086
Guyana,GUY,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Guyana,GUY,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
